,user_id,timestamp,modified_location,diff,siguiente_link,leisure,work,fit,highlight,body-shape,eyes,hair,sizes,measurements,focus,adventurous,styles,prices,avoid,footwear,you,photos,register,parte_quiz
102,188,2023-02-19 05:07:19.082230,https://lookiero/user/quiz/focus,0 days 00:00:31.827423,https://lookiero/user/quiz/adventurous,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,focus
103,188,2023-02-19 05:07:50.909653,https://lookiero/user/quiz/adventurous,0 days 00:00:26.112097,https://lookiero/user/quiz/styles,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,adventurous
104,188,2023-02-19 05:08:17.021750,https://lookiero/user/quiz/styles,0 days 00:00:54.549659,https://lookiero/user/quiz/prices,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,styles
105,188,2023-02-19 05:09:11.571409,https://lookiero/user/quiz/prices,0 days 00:00:40.208700,https://lookiero/user/quiz/footwear,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,prices
106,188,2023-02-19 05:09:51.780109,https://lookiero/user/quiz/footwear,0 days 00:00:06.756108,https://lookiero/user/quiz/avoid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,footwear
107,188,2023-02-19 05:09:58.536217,https://lookiero/user/quiz/avoid,0 days 00:00:41.987297,https://lookiero/user/quiz/you,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,avoid
108,188,2023-02-19 05:10:40.523514,https://lookiero/user/quiz/you,0 days 00:00:06.897851,https://lookiero/user/quiz/photos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,you
109,188,2023-02-19 05:10:47.421365,https://lookiero/user/quiz/photos,0 days 00:00:10.789255,https://lookiero/user/quiz/social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,photos
110,188,2023-02-19 05:10:58.210620,https://lookiero/user/quiz/social,0 days 00:00:45.425192,https://lookiero/user/quiz/register,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,social
111,188,2023-02-19 05:11:43.635812,https://lookiero/user/quiz/register,,https://lookiero/user/quiz/work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,register
112,195,2023-02-19 06:25:47.408731,https://lookiero/user/quiz/work,0 days 00:00:18.447625,https://lookiero/user/quiz/fit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work
113,195,2023-02-19 06:26:05.856356,https://lookiero/user/quiz/fit,0 days 00:00:18.761331,https://lookiero/user/quiz/highlight,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fit
114,195,2023-02-19 06:26:24.617687,https://lookiero/user/quiz/highlight,0 days 00:01:03.581257,https://lookiero/user/quiz/body-shape,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,highlight
115,195,2023-02-19 06:27:28.198944,https://lookiero/user/quiz/body-shape,0 days 00:00:34.664180,https://lookiero/user/quiz/eyes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,body-shape
116,195,2023-02-19 06:28:02.863124,https://lookiero/user/quiz/eyes,0 days 00:00:09.850355,https://lookiero/user/quiz/hair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eyes
117,195,2023-02-19 06:28:12.713479,https://lookiero/user/quiz/hair,0 days 00:00:15.058301,https://lookiero/user/quiz/sizes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hair
118,195,2023-02-19 06:28:27.771780,https://lookiero/user/quiz/sizes,0 days 00:00:51.992364,https://lookiero/user/quiz/measurements,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,sizes
119,195,2023-02-19 06:29:19.764144,https://lookiero/user/quiz/measurements,0 days 00:00:18.527106,https://lookiero/user/quiz/focus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,measurements
120,195,2023-02-19 06:29:38.291250,https://lookiero/user/quiz/focus,0 days 00:00:25.240192,https://lookiero/user/quiz/adventurous,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,focus
121,195,2023-02-19 06:30:03.531442,https://lookiero/user/quiz/adventurous,0 days 00:00:21.283456,https://lookiero/user/quiz/styles,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,adventurous
122,195,2023-02-19 06:30:24.814898,https://lookiero/user/quiz/styles,0 days 00:01:59.194932,https://lookiero/user/quiz/prices,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,styles
123,195,2023-02-19 06:32:24.009830,https://lookiero/user/quiz/prices,0 days 00:01:01.302987,https://lookiero/user/quiz/you,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,prices
124,195,2023-02-19 06:33:25.312817,https://lookiero/user/quiz/you,0 days 00:07:58.984786,https://lookiero/user/quiz/photos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,you
125,195,2023-02-19 06:41:24.297603,https://lookiero/user/quiz/photos,0 days 00:01:00.135067,https://lookiero/user/quiz/avoid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,photos
126,195,2023-02-19 06:42:24.432670,https://lookiero/user/quiz/avoid,0 days 00:00:09.537284,https://lookiero/user/quiz/footwear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,avoid
127,195,2023-02-19 06:42:33.969954,https://lookiero/user/quiz/footwear,0 days 00:47:49.996103,https://lookiero/user/quiz/social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,footwear
128,195,2023-02-19 07:30:23.966057,https://lookiero/user/quiz/social,0 days 00:24:35.968820,https://lookiero/user/quiz/register,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,social
129,195,2023-02-19 07:54:59.934877,https://lookiero/user/quiz/register,,https://lookiero/user/quiz/register,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,register
